AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
365,False,Unified Command: CAL FIRE San Diego County Fire Authority and San Diego County Fire ,,2018,True,/incidents/2018/7/27/pasqual-fire/,All fire equipment and personnel have been released.,,San Diego,37,,,,2019-01-04T09:32:00Z,,False,True,,,,33.07892,"San Pasqual Valley Rd, west of Ramona",-116.91845,True,Pasqual Fire,100,,True,"The Pasqual Fire started on July 27, 2018 off of San Pasqual Valley Rd, west of Ramona in San Diego County. The fire was contained on 7/30/2018 and burned 365 acres.","Pasqual Fire, July 2018, San Diego County",2018-07-27T13:28:00Z,Finalized,,,,,2b56b06d-46d6-43f2-b474-2598dd163e82,2019-01-04T09:32:00Z,
360,False,CAL FIRE Madera Mariposa Merced Unit,,2018,True,/incidents/2018/9/22/oak-fire/,"Crews continue to patrol, mop up and improve fire line.",,Madera,20,,,,2019-01-04T09:03:00Z,,False,True,,,,37.38789,"Lonesome Oak Ln and Bissett Station Rd, Ahwahnee",-119.68912,True,Oak Fire,100,,True,"The Oak Fire started on September 22 2018 near Lonesome Oak Ln and Bissett Station Rd, Ahwahnee (Maderea County) 100% contained 9/29/2018","Oak Fire, Lonesome Oak Lane, Bissett Station Road, Ahwahnee, Maderea County",2018-09-22T15:44:00Z,Finalized,,,,,6b6dff76-8fab-4852-a71c-e735f87bd6fa,2019-01-04T09:03:00Z,
347,False,CAL FIRE Butte Unit - Butte County Fire Department,,2018,True,/incidents/2018/6/26/shippee-fire/,,,Butte,4,,,,2019-01-04T09:59:00Z,,False,True,,,,39.59872,"Midway Road and Esquon Road , 4 miles SE  of Durham",-121.78208,False,Shippee Fire,100,,True,"The Shippee Fire started June 26 2018 near Midway Road and Esquon Road , 4 miles SE  of Durham (Butte County)","Shippee Fire, Midway Road, Esquon Road, Durham, Butte County ",2018-06-26T12:56:00Z,Finalized,,,,,a3ba8fc0-37f7-4c1a-9386-627d3369a03e,2019-01-04T09:59:00Z,
338,False,Inyo National Forest,,2018,False,/incidents/2018/7/31/owens-fire/,,,Inyo,14,,,,2019-01-04T09:29:00Z,,False,True,,,,37.735461,"Owens River Rd & Indiana Summit Rd, north of Mammoth Lakes",-118.970443,False,Owens Fire,100,,True,"The Inyo Fire started on July 31, 2018 off Owens River Rd & Indiana Summit Rd, north of Mammoth Lakes (Inyo County) and burned 312 acres. It was contained on August 9, 2018.","Inyo National Forest, Owens River Rd, Indiana Summit Rd, Mammoth Lakes, July 2018",2018-07-31T15:07:00Z,Finalized,,,,,574b0b35-4c66-44ac-8797-3eadf09e495d,2019-01-04T09:29:00Z,
328,False,CAL FIRE Shasta-Trinity Unit,,2018,True,/incidents/2018/6/23/bascom-fire/,,,Shasta,45,,,,2019-01-04T10:02:00Z,,False,True,,,,40.52909,"Off Bascom Rd & Hwy 44, in Millville",-122.17457,False,Bascom Fire,100,,True,"The Bascom Fire started on June 23, 2018 off Bascom Rd & Millville Rd, east of Redding (Shasta County). The fire burned 328 acres and was contained on June 26, 2018.","Bascom Fire, Bascom Rd, Millville, Highway 44, Redding, Shasta County, June 2018",2018-06-23T12:54:00Z,Finalized,,,,,9fe34773-10d3-419a-a6f5-4ddb2d43a145,2019-01-04T10:02:00Z,
320,False,Unified Command: CAL FIRE Santa Clara Unit and Milpitas Fire Department,,2018,True,/incidents/2018/7/22/country-fire/,"The fire has burned vegetation in and around Ed Levin County Park, adjacent private land and San Francisco Water land. The fire burned in a southeasterly direction from where it began toward Weller Road. The fire transitioned from grass into heavier brush in a very steep drainage. For a time the fire threatened the Mt. Allison communications site. With cooling and increased humidity in the nighttime hours, firefighters were able to contain this fire. Crews will remain in the area to locate and extinguish hot spots.",All previously closed roads have been reopened. There is still heavy fire apparatus traffic in the area. Extreme caution is advised for people driving in the area.,Santa Clara,43,1,,5,2019-01-04T09:37:00Z,,False,True,,,,37.449425,County Club Rd & N Park Victoria Rd in Milpitas ,-121.88807,True,Country Fire,100,150,True,"The Country Fire started on July 22, 2018 off County Club Rd & N Park Victoria Rd, Milpitas (Santa Clara County). The fire was contained on July25, 2018 and burned 320 acres.","Country Club Rd, N Park Victoria Rd, Milpitas, Santa Clara County",2018-07-22T13:06:00Z,Finalized,,1,,,0dd9bca6-35b9-4a75-8f3b-a5e57e1b90e7,2019-01-04T09:37:00Z,
316,False,CAL FIRE Amador-El Dorado Unit,,2018,True,/incidents/2018/7/4/shingle-fire/,,,El Dorado,9,,,,2019-01-04T09:56:00Z,,False,True,,,,38.539806,"off South Shingle Road and Latrobe Road, west of Latrobe",-121.059979,False,Shingle Fire,100,,True,"The Shingle Fire started on July 4, 2018 off South Shingle Road and Latrobe Road, west of Latrobe (El Dorado County) and burned 316 acres. It was contained on July 5, 2018. ","Shingle Fire, El Dorado County, July 4, 2018",2018-07-04T17:09:00Z,Finalized,,,,,29a5f777-bea5-411e-9139-fe0d094616b0,2019-01-04T09:56:00Z,
300,False,CAL FIRE Shasta Trinity Unit,,2018,True,/incidents/2018/6/28/flat-fire/,,,Trinity,53,,,,2019-01-04T09:59:00Z,,False,True,,,,40.60402,"Reading Creek Road, SE of Douglas City",-122.9144,True,Flat Fire,100,,True,"The Flat Fire started June 28 2018 off Reading Creek Road, SE of Douglas City (Trinity County) and burned 300 acres. It was contained on July 5, 2018.","Flat Fire, Reading Creek Road, Douglas City, Trinity County",2018-06-28T18:01:00Z,Finalized,,,,,70ff3ebc-0d1f-43eb-ab56-1ff13fe9c9e3,2019-01-04T09:59:00Z,
300,False,CAL FIRE Madera-Mariposa-Merced ,,2018,True,/incidents/2018/6/4/oneals-fire/,,,Madera,20,,,,2019-01-04T10:14:00Z,,False,True,,,,37.10181,"Road 210 and Road 200, Oneal",-119.623981,False,ONeals Fire,100,,True,"The O'neals Fire started on June 4, 2018 off Road 210 and Road 200, O'neals in Madera County and burned 300 acres. It was contained on June 7, 2018. ","O'Neals Fire, June 2108, Madera County",2018-06-04T17:44:00Z,Finalized,,,,,9662b158-b17f-4386-867a-3afa5ea28929,2019-01-04T10:14:00Z,
300,False,Department of Defense - Camp Pendleton ,,2018,False,/incidents/2018/5/4/alpha-fire/,,,San Diego,37,,,,2019-01-04T10:26:00Z,,False,True,,,,33.389425,"Basilone Rd and San Juan Rd, Camp Pendleton Marine Corps Base",-117.502405,False,Alpha Fire,100,,True,"The Alpha Fire started May 4 2018 near Basilone Rd and San Juan Rd, Camp Pendleton Marine Corps Base (San Diedgo County).","Alpha Fire, May 4 2018, Basilone Rd,  San Juan Rd, Camp Pendleton Marine Corps Base, San Diedgo County",2018-05-04T11:44:00Z,Finalized,,,,,32708961-025a-4bf7-88c1-8cd91bbc3cce,2019-01-04T10:26:00Z,
293,False,Kern County Fire,,2018,True,/incidents/2018/5/16/twisselman-fire/,,,Kern,15,,,,2019-01-04T10:25:00Z,,False,True,,,,0.0,"Twisselman Road and Kecks Road, west of Highway 33",0.0,False,Twisselman Fire,100,,True,"The Twisselman fire started on May 16, 2018 off Twisselman Road and Kecks Road, west of Highway 33 (Kern County) and burned 293 acres. It was contained on May 16, 2018. ","Twvsselman fire, May 16, 2018, Kern county ",2018-05-16T16:30:00Z,Finalized,,,,,82aa9789-b558-46a0-ae5d-683e18423b17,2019-01-04T10:25:00Z,
290,False,CAL FIRE Tuolumne-Calaveras Unit,,2018,True,/incidents/2018/8/6/south-fire/,,,Calaveras,5,,,,2019-01-04T09:23:00Z,,False,True,,,,38.061298,"Near Milton Road and South Gulch Road, Rancho Calaveras",-120.872244,False,South Fire,100,,True,"The South Fire Started August 6th 2018 Near Milton Road and South Gulch Road, Rancho Calaveras (Calaveras County) and burned 290 acres. It was contained August 7, 2018.","South Fire, Milton Road, South Gulch Road, Rancho Calaveras, Calaveras County ",2018-08-06T16:26:00Z,Finalized,,,,,a1e73f5c-68e2-4109-b741-046eb7349265,2019-01-04T09:23:00Z,
289,False,CAL FIRE Madera-Mariposa-Merced Unit,,2018,True,/incidents/2018/8/23/eastman-fire/,,,Madera,20,,,,2019-01-04T09:15:00Z,,False,True,,,,37.197039,"Road 29 & Road 607, southwest of Eastman Lake",-120.002619,False,Eastman Fire,100,,True,"The Eastman Fire started on August 23, 2018 off Road 29 & Road 607, southwest of Eastman Lake (Madera County). It burned 289 acres and was contained on August 24, 2018.","Eastman Fire, Eastman Lake, Road 29, Road 607, Madera County, August 2018",2018-08-23T15:40:00Z,Finalized,,,,,eeb859ef-dc44-48e2-a2d7-dce44bc47d01,2019-01-04T09:15:00Z,
282,False,Unified Command: CAL FIRE/Riverside County Fire Department and Corona City Fire ,,2018,True,/incidents/2018/7/19/skyline-fire/,,,Riverside,33,,,,2019-01-04T09:39:00Z,,False,True,,,,33.836101,"off Skyline Drive and Burrero Way, in an unincorporated county area west of Corona Cit",-117.607577,False,Skyline Fire,100,,True,"The Skyline Fire started on July 19, 2018 off off Skyline Drive and Burrero Way, in an unincorporated county area west of Corona City.","Skyline Fire, Riverside County, July 19, 2018",2018-07-19T17:22:00Z,Finalized,,,,,022bee6b-1559-4792-a2d2-014d3adfecad,2019-01-04T09:39:00Z,
278,False,CAL FIRE San Benito-Monterey,,2018,True,/incidents/2018/7/11/panoche-fire/,,,San Benito,35,,,,2019-01-04T09:49:00Z,,False,True,,,,36.65351,"off Panoche Road, 2 miles north of CAL FIRE Antelope Station, southeast of Hollister",-121.0454,False,Panoche Fire,100,,True,"Panoche Fire started on July 11, 2018 off Panoche Road, 2 miles north of CAL FIRE Antelope Station, southeast of Hollister (San Benito County). The fire was contained on July 15, 2018 and burned 278 acres.","Panoche Fire, July 2018, San Benito County",2018-07-11T16:40:00Z,Finalized,,,,,68957772-711e-4874-99f2-2b9267dbe725,2019-01-04T09:49:00Z,
268,False,Unified Command: CAL FIRE and Contra Costa County Fire Department,,2018,True,/incidents/2018/6/29/valley-fire/,,,Contra Costa,7,,,,2019-01-04T09:58:00Z,,False,True,,,,37.94714,"Ygnaciao Valley Road and Cowell Road, Concord",-121.9921,False,Valley Fire,100,,True,"The Valley Fire started June 28th 2018 near Ygnaciao Valley Road and Cowell Road, Concord (Contra Costa County).","Valley Fire, Ygnaciao Valley Road, Cowell Road, Concord, Contra Costa County",2018-06-29T16:06:00Z,Finalized,,,,,53770321-4d20-4db9-bfad-754f9eeabc2b,2019-01-04T09:58:00Z,
268,False,CAL FIRE Tehama-Glenn Unit,,2018,True,/incidents/2018/6/23/stoll-fire/,Forward spread of the fire stopped. Crews are making good progress. Some evacuees have returned home.,,Tehama,52,,,,2019-01-04T10:02:00Z,,False,True,,,,40.18395,"Stoll Rd & Baker Rd, west of Red Bluff",-122.27574,True,Stoll Fire,100,,True,"The Stoll Fire started on June 23, 2018 off Stoll Rd & Baker Rd, west of Red Bluff (Tehama County). The fire burned 268 acres and was contained on June 27, 2018.","Stoll Fire, Stoll Rd, Baker Rd, Red Bluff, Tehama County, June 2018",2018-06-23T12:52:00Z,Finalized,,24,,,72999057-198b-4cd2-a316-2e854ef9a7f8,2019-10-25T09:06:28.51Z,
265,False,CAL FIRE San Diego Unit,,2018,True,/incidents/2018/6/6/recycle-fire/,Forward rate of spread of the fire has stopped.,"All road closures have been lifted. Please drive with caution, emergency personnel will be working in the area.",San Diego,37,,,,2019-01-04T10:11:00Z,,False,True,,,1,32.63046,"Off Hwy 94 and Campo Truck Trail, Campo",-116.46674,True,Recycle Fire,100,,True,"The Recycle Fire started on June 6, 2018 off Off Hwy 94 and Campo Truck Trail, Campo (San Diego County). The fire burned 265 acres and was contained on June 8, 2018.","Recycle Fire, June 2018, San Diego County",2018-06-06T09:46:00Z,Finalized,,,,,9ededdf0-b250-49ec-999d-eb988dab08a9,2019-01-04T10:11:00Z,
261,False,Lassen National Forest,,2018,False,/incidents/2018/9/28/wilson-fire/,,,Tehama,52,,,,2019-01-04T08:59:00Z,,False,True,,,,40.34256,"Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester  ",-121.43025,False,Wilson Fire,100,,True,"The Wilson Fire started on September 28, 2018 at Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester in Tehama County. This fire was contained on October 4, 2018 at 261 acres.","Wilson Fire, September 28, 2018, Tehama County",2018-09-28T13:08:00Z,Finalized,,,,,d0ae0a7f-dd7b-4cb1-8f4a-2a784a17d6d4,2019-01-04T08:59:00Z,
260,False,CAL FIRE San Luis Obispo Unit,,2018,True,/incidents/2018/6/26/fox-fire/,,,San Luis Obispo,40,,,,2019-01-04T10:00:00Z,,False,True,,,,35.33916,"Camp San Luis Obispo Range Echo, 3 miles NW of San Luis Obispo",-120.71488,False,Fox Fire,100,,True,"The Fox Fire started on June 26, 2018 at Camp San Luis Obispo Range Echo, 3 miles NW of San Luis Obispo. The fire burned 260 acres and was contained on June 26, 2018.","Fox Fire, June 2018, San Luis Obispo",2018-06-26T11:16:00Z,Finalized,,,,,91b94b02-cd05-471a-a4e7-5168d56c46ba,2019-01-04T10:00:00Z,
258,False,Channel Islands National Park,,2018,False,/incidents/2018/3/27/santa-cruz-fire/,,,Santa Barbara,42,,,,2019-01-03T09:44:00Z,,False,True,,,,34.0232,"Channel Islands National Park, Santa Cruz Island",-119.76576,False,Santa Cruz Fire,100,,True,"The Santa Cruz Fire Started March 27 2018 on Channel Islands National Park, Santa Cruz Island

(Santa Barbara County) and burned 258 acres.","The Santa Cruz Fire Started March 27 2018 on Channel Islands National Park, Santa Cruz Island

(Santa Barbara County) and burned 258 acres.",2018-03-27T14:45:00Z,Finalized,,,,,f87005f7-c31b-4135-989a-ee5611626b3c,2019-01-03T09:44:00Z,
250,False,CAL FIRE San Diego Unit,,2018,True,/incidents/2018/8/9/rangeland-fire/,,,San Diego,37,,,,2019-01-04T09:21:00Z,,False,True,,,,33.076239,off Rangeland Road and Highway 78 in Ramona,-116.902985,False,Rangeland Fire,100,,True,"The Rangeland Fire started August 9, 2018 off Rangeland Road and Highway 78 in Ramona (San Diego County). This fire was contained on August 10, 2018 and burned 250 acres.","Rangeland Fire, San Diego County, August 9, 2018",2018-08-09T13:09:00Z,Finalized,,,,,8dddf572-84de-4b20-b740-f5c7847cec3b,2019-01-04T09:21:00Z,
247,False,Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire,,2018,True,/incidents/2018/7/25/marsh-fire/,,,Contra Costa,7,,,,2019-01-04T09:34:00Z,,False,True,,,1,37.89612,"Marsh Creek Rd and  Bragdon way, east of Mount Diablo ",-121.85847,True,Marsh Fire,100,,True,"The Marsh Fire started July 25 2018 near Marsh Creek Rd and  Bragdon way,  east of Mount Diablo (Contra Costa County) and burned 247 acres. It was contained on July 28, 2018","Marsh Fire, Marsh Creek Road, Bragdon way, East of Mount Diablo, Contra Costa County",2018-07-25T14:41:00Z,Finalized,,1,,,df681456-a50e-4400-a95a-77533a0978ba,2019-10-25T09:49:20.857Z,
224,False,CAL FIRE Siskiyou Unit,,2018,True,/incidents/2018/7/15/steamboat-fire/,,,Siskiyou,47,,,,2019-01-04T09:44:00Z,,False,True,,,,41.70877,"Shasta Valley Wildlife Area, 4 miles south east of Montague ",-122.47293,True,Steamboat Fire,100,,True,"The Steamboat Fire started on July 15, 2018 near the Shasta Valley Wildlife Area, 4 miles south east of Montague (Siskiyou County) and burned 224 acres. It was contained on July 19, 2018.","Steamboat Fire, July 2018, Siskiyou County",2018-07-15T09:58:00Z,Finalized,,,,,052acbfd-0552-47ac-8be7-6f79b4aecf0e,2019-01-04T09:44:00Z,
215,False,Klamath National Forest,,2018,False,/incidents/2018/7/1/petersburg-fire/,,,Siskiyou,47,,,,2019-01-04T09:56:00Z,,False,True,,,,41.085,Petersburg and Caribou Creek Rd 3 MI SW of Cecilville,-123.051,False,Petersburg Fire,100,,True,"The Petersburg Fire Started June 1 2018 near Petersburg and Caribou Creek Rd 3 MI SW of Cecilville (Siskiyou County). The fire was contained on July 10, 2018 and burned 215 acres.","Petersburg Fire, Petersburg, Caribou Creek Rd, Cecilville, Siskiyou County",2018-07-01T18:13:00Z,Finalized,,,,,6103c099-a3eb-481e-8a76-1296f5fdb25d,2019-01-04T09:56:00Z,
215,False,CAL FIRE San Benito-Monterey Unit,,2018,True,/incidents/2018/6/12/beaver-fire/,,,San Benito,35,,,,2019-01-04T10:07:00Z,,False,True,,,,36.37532,"off Coalinga Highway and Airline Highway, East of King City",-120.862579,False,Beaver Fire,100,,True,"The Beaver Fire started June 12, 2018 off Coalinga Highway and Airline Highway, East of King City (San Benito County). ","Beaver Fire, June 12, 2018, San Benito County",2018-06-12T15:06:00Z,Finalized,,,,,b3ab43c4-6f73-4ccc-a3ca-f2c54959f8b1,2019-01-04T10:07:00Z,
207,False,CAL FIRE San Diego Fire Authority,,2018,True,/incidents/2018/7/28/rock-fire/,The fire is now 100% contained.,All road closure have been lifted.,San Diego,37,,,,2019-01-04T09:31:00Z,,False,True,,,,33.41476,Rock Mountain Dr. and Sandia Creek Dr. in the community of Fallbrook. ,-117.24044,True,Rock Fire,100,,True,"The Rock Fire started on July 28, 2018 off Rock Mountain Dr. and Sandia Creek Dr. in the community of Fallbrook (San Diego County). The fire was contained on July 31, 2018 and burned 207 acres.","Rock Fire, July 2018, San Diego County",2018-07-28T15:14:00Z,Finalized,,,,,e3406861-3e7f-4a4b-b16d-6004f3edc5e6,2019-01-04T09:31:00Z,
205,False,Bureau of Indian Affairs - CAL FIRE / Riverside County Fire,,2018,True,/incidents/2018/7/26/ribbon-fire/,,,Riverside,33,,,,2019-01-04T09:33:00Z,,False,True,,,,33.571763,Highway 74 and Ribbonwood Dr. near Pinyon,-116.500058,False,Ribbon Fire,100,,True,"The Ribbon Fire started on July 26, 2018 at Hwy 74 and Ribbonwood Drive, near Pinyon in Riverside County.","Ribbon Fire, July 2018, Riverside County",2018-07-26T10:12:00Z,Finalized,,,,,1f942827-c242-49a1-bccd-f2375be91ad9,2019-01-04T09:33:00Z,
200,False,Kern County Fire,,2018,True,/incidents/2018/9/12/water-fire/,,,Kern,15,,,,2019-01-04T09:06:00Z,,False,True,,,,34.91482,"southbound I-5, south of Grapevine Rd.",-118.92485,False,Water Fire,100,,True,"The Water Fire started on September 12, 2018 off southbound I-5, south of Grapevine Rd. in Kern County and burned 200 acres. It was contained on September 14, 2018.","Water Fire, September 2018, Kern County",2018-09-12T11:25:00Z,Finalized,,,,,f694c74c-adad-459c-b357-4cd2f10f16df,2019-01-04T09:06:00Z,
200,False,CAL FIRE Madera-Mariposa-Merced ,,2018,True,/incidents/2018/6/7/bear-fire/,,,Merced,24,,,,2019-01-04T10:10:00Z,,False,True,,,,37.33924,"Cunningham Road and Hwy 140, Planda",-120.24315,False,Bear Fire,100,,True,"The Bear Fire started on June 7, 2018 off Cunningham Road and Hwy 140, Planda (Merced County). This fire was contained on June 8, 2018 and burned 200 acres.","Bear Fire, June 2018, Merced County",2018-06-07T18:04:00Z,Finalized,,,,,cdd46073-0336-4003-8a06-161947985987,2019-01-04T10:10:00Z,
191,False,CAL FIRE Butte Unit/Butte County Fire Department,,2018,True,/incidents/2018/7/4/par-fire/,,,Butte,4,,,,2019-01-04T09:56:00Z,,False,True,,,,39.491737,"off Par Four Way and Highway 162, west of the City of Oroville ",-121.637759,False,Par Fire,100,,True,"The Par Fire started July 4, 2018 off Par Four Way and Highway 162, west of the City of Oroville (Butte County) and burned 191 acres. It was contained on July 4, 2018.","Par Fire, July 4, 2018, Butte County",2018-07-04T13:30:00Z,Finalized,,,,,cbf84797-7cc2-40a4-8157-d74c89792e9e,2019-01-04T09:56:00Z,
186,False,Ventura County Fire Department,,2018,True,/incidents/2018/11/12/peak-fire/,,,Ventura,56,,,,2019-01-04T08:46:00Z,,False,False,,,,34.26734825,"off Highway 118 and Rocky Peak Road, east of Simi Valley",-118.64381589,False,Peak Fire,100,,True,"The Peak Fire started November 12, 2018 off Highway 118 and Rocky Peak Road, east of Simi Valley (Ventura County) and burned 186 acres. It was contained November 12, 2018.  ","Peak Fire, November 12, 2018, Ventura County",2018-11-12T10:06:00Z,Inactive,,,,,c3b66e33-ef00-4874-a29b-b36640c16122,2019-11-04T17:01:39.127Z,
185,False,CAL FIRE Madera-Mariposa-Merced ,,2018,True,/incidents/2018/6/17/dinosaur-fire/,,,Merced,24,,,,2019-01-04T10:04:00Z,,False,True,,,,37.05876,"off Dinosaur Road and Highway 152, Santa Nella",-121.176354,False,Dinosaur Fire,100,,True,"The Dinosaur Fire started June 17, 2018 off Dinosaur Road and Highway 152, Santa Nella (Merced County). ","Dinosaur Fire, June 17, 2018, Merced County",2018-06-17T15:09:00Z,Finalized,,,,,fc911680-49a8-454b-be0f-d78cd957bd29,2019-01-04T10:04:00Z,
175,False,Los Angeles County,,2018,False,/incidents/2018/6/9/south-fire/,,,Los Angeles,19,,,,2019-01-04T10:08:00Z,,False,True,,,,37.97638,"I-5 and Calgrove Blvd, Santa Clarita",-122.5275,False,South Fire,100,,True,"The South Fire started on June 9, 2018 off I-5 and Calgrove Blvd, Santa Clarita (Los Angeles County) and burned 175 acres. It was contained on June 12, 2018. ","South Fire, June 2108, Los Angeles County",2018-06-09T14:45:00Z,Finalized,,,,,d6d4d085-1c3b-4ee5-bd2a-dd3779797e97,2019-01-04T10:08:00Z,
175,False,Orange County Fire,,2018,True,/incidents/2018/6/2/aliso-fire/,,,Orange,30,,,,2019-01-04T10:19:00Z,,False,True,,,,33.55132,"Aliso Woods Canyon Park, Community of Aliso Viejo",-117.72044,False,Aliso Fire,100,,True,"The Aliso Fire Started June 2 2018 near Aliso Woods Canyon Park, Community of Aliso Viejo (Orange County).  This fire was contained on June 7, 2018 and burned 175 acres. ","Aliso Fire, Aliso Woods Canyon Park, Aliso Viejo Orange County, June 2018",2018-06-02T13:07:00Z,Finalized,,,,,105b65f3-7e99-4cd6-8b0a-f78004c041eb,2019-01-04T10:19:00Z,
172,False,Los Padres National Forest,,2018,False,/incidents/2018/9/1/ogilvy-fire/,,,Santa Barbara,42,,,,2019-01-04T09:12:00Z,,False,True,,,,34.576944,"Pie Canyon Rd and Mono-Alamar Rd, NE of Gibraltar Reservoir",-119.61416,False,Ogilvy Fire,100,,True,"The Ogivly Fire started on September 1, 2018 near Pie Canyon Rd and Mono-Alamar Rd, NE of Gibraltar Reservoir (Santa Barbara County).  The fire was contained on September 4, 2018 and burned 172 acres.","Ogivly Fire, Pie Canyon Road, Mono-Alamar Road, Gibraltar Reservoir, Santa Barbara County",2018-09-01T14:22:00Z,Finalized,,,,,c9001401-a2b0-4cae-9e03-e60509342a53,2019-01-04T09:12:00Z,
170,False,Tehama County Fire Department,,2018,False,/incidents/2018/6/23/sierra-fire/,,,Tehama,52,,,,2019-01-04T10:02:00Z,,False,True,,,,40.12791,"Off Casale Rd & Reading Rd, south of Red Bluff",-122.19792,False,Sierra Fire,100,,True,"The Sierra Fire started on June 23, 2018 off Casale Rd & Reading Rd, south of Red Bluff (Tehama County).","Sierra Fire, Casale Rd, Reading Rd, Red Bluff, Tehama County, June 2018",2018-06-23T13:15:00Z,Finalized,,,,,75ad696c-b094-4919-89e3-f879361f5151,2019-01-04T10:02:00Z,
167,False,CAL FIRE San Benito - Monterey Unit,,2018,True,/incidents/2018/10/13/priest-fire/,,,Monterey,27,,,,2019-01-04T08:54:00Z,,False,True,,,,36.18401," Hwy 198 & Priest Valley Rd, east of San Lucas",-120.69955,False,Priest Fire,100,,True,"The Priest Fire started on October 13, 2018 off  Hwy 198 & Priest Valley Rd, east of San Lucas (Monterey County) and burned 167 acres. It was contained on October 15, 2018. ","October, 2018, Priest Fire, Monterey County",2018-10-13T14:43:00Z,Finalized,,,,,8a79c31d-0df0-4448-a855-b04cfc384825,2019-01-04T08:54:00Z,
167,False,CAL FIRE Lassen-Modoc Unit / Lassen National Forest,,2018,True,/incidents/2018/7/24/roxie-fire-formerly-1-1-fire/,The Roxie Fire is now 100% contained. Crews will continue to monitor the fire over the next few weeks.,,Lassen,18,,,,2019-01-04T09:35:00Z,,False,True,,,1,40.34822,"Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville",-120.82497,True,Roxie Fire (Formerly 1-1 Fire),100,,True,"The 1-1 Fire started on July 24, 2018 near the Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville (Lassen County). The fire was contained on August 1, 2018 and burned 167 acres.","Roxie Fire, July 2018, Lassen County",2018-07-24T16:02:00Z,Finalized,,,,,a18ed51c-1083-4f48-ab1b-6ae0c5454073,2019-01-04T09:35:00Z,
166,False,Angeles National Forest,,2018,False,/incidents/2018/9/9/fork-fire/,,,Los Angeles,19,,,,2019-01-04T09:05:00Z,,False,True,,,,34.2325,"East Fork Rd & San Gabriel Canyon Rd, Azusa",-117.846111,False,Fork Fire,100,,True,"The Fork Fire started on September 9, 2018 off East Fork Rd & San Gabriel Canyon Rd, Azusa (Los Angeles County) and burned 166 acres. It was contained on September 11, 2018. ","September 2018, Fork Fire, Los Angeles County",2018-09-09T12:10:00Z,Finalized,,,,,9bffc947-2f15-4486-98df-9a632b2038a7,2019-01-04T09:05:00Z,
163,False,CAL FIRE Tuolumne-Calaveras Unit,,2018,True,/incidents/2018/6/24/flat-fire/,,,Tuolumne,55,,,,2019-01-04T10:01:00Z,,False,True,,,,37.80785,"Hwy 49 & Marshes Flat Rd, in the Community of Moccasin ",-120.30187,True,Flat Fire,100,,True,"The Flat Fire started on June 24, 2018 off Hwy 49 & Marshes Flat Rd, in the Community of Moccasin (Tuolumne County).","Flat Fire, Highway 49, Marshes Flat, Moccasin, Tuolumne County, June 2018",2018-06-24T13:54:00Z,Finalized,,,,,28d55249-7c63-4213-a7b4-c0796dbb18ca,2019-01-04T10:01:00Z,
160,False,Solano County Fire Protection District,,2018,False,/incidents/2018/10/12/winters-fire/,,,Solano,48,,,,2019-01-04T08:55:00Z,,False,True,,,,38.45673,"Winters Rd & Allendale Rd, south of Winters",-121.94658,False,Winters Fire,100,,True,"The Winters Fire started on October 12, 2018 off Winters Rd & Allendale Rd, south of Winters (Solano County) and burned 160 acres. It was contained on October 12, 2018. ","October, 2018, Solano County, Winters Fire",2018-10-12T11:21:00Z,Finalized,,,,,e9c8c0aa-4d21-4f09-9858-890ea163d580,2019-01-04T08:55:00Z,
155,False,CAL FIRE Shasta-Trinity Unit,,2018,True,/incidents/2018/8/19/gorge-fire/,,,Shasta,45,,,,2019-01-04T09:16:00Z,,False,True,,,,40.36888889,"off Highway 36 west and Beegum Gorge road, Platina area",-122.89055556,False,Gorge Fire,100,,True,"The Gorge Fire started August 19, 2018 off Highway 36 west and Beegum Gorge road, Platina area (Shasta County). It burned 155 acres & was contained on August 21, 2018.","Gorge Fire, August 19, 2018, Shasta County",2018-08-19T07:32:00Z,Finalized,,,,,5dbbbc9f-deec-4c33-a172-19614492d860,2019-01-04T09:16:00Z,
155,False,Orange County Fire,,2018,True,/incidents/2018/6/11/santiago-fire/,,,Orange,30,,,,2019-01-04T10:08:00Z,,False,True,,,,33.787838,off Highway 241 and Santiago Canyon Road,-117.746625,False,Santiago Fire,100,,True,"The Santiago Fire started on June 11, 2018 off Highway 241 and Santiago Canyon Road (Orange County). The fire burned 155 acres and was contained on June 14, 2018.","Santiago Fire, June 11, 2018, Orange County ",2018-06-11T17:04:00Z,Finalized,,,,,96781eb8-6146-4b96-a5cb-7457defea461,2019-01-04T10:08:00Z,
